x,y,Country,Year,salinity_max,salinity_min,salinity_mean,salinity_range,temp_max,temp_min,temp_mean,temp_range
-56.73,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.82,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.9,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.98,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.07,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.15,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.23,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.32,-36.18,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.23,-36.27,Argentina,2004,-1.16230211,-2.146961732,-1.571988943,2.898326216,0.394389132,-0.101025062,0.185320455,1.656848685
-56.32,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.4,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.48,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.57,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.65,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.73,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.82,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.9,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.98,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.07,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.15,-36.27,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.4,-36.35,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.48,-36.35,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.57,-36.35,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.65,-36.35,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.73,-36.35,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.98,-36.35,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.57,-36.43,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.65,-36.43,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.73,-36.43,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-56.73,-36.52,Argentina,2004,-6.918160169,-5.796547033,-6.769757076,1.773088819,0.520341663,-0.091011665,0.256777992,2.047030567
-57.32,-38.35,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.4,-38.35,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.48,-38.35,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.57,-38.35,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.65,-38.35,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.23,-38.43,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.32,-38.43,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.4,-38.43,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.48,-38.43,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.57,-38.43,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.65,-38.43,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.23,-38.52,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.32,-38.52,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.4,-38.52,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.48,-38.52,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.57,-38.52,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.65,-38.52,Argentina,2004,0.003218647,-0.457054191,-0.192396995,1.018315473,0.255068777,-0.184268376,0.06459215,1.462446566
-57.23,-38.6,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.32,-38.6,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.4,-38.6,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.48,-38.6,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.57,-38.6,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.65,-38.6,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.73,-38.6,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.82,-38.6,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.9,-38.6,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.98,-38.6,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-58.07,-38.6,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.32,-38.68,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.4,-38.68,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.48,-38.68,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.57,-38.68,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.65,-38.68,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.73,-38.68,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.82,-38.68,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.9,-38.68,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.98,-38.68,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-58.07,-38.68,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.32,-38.77,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.4,-38.77,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.48,-38.77,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.57,-38.77,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.65,-38.77,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.73,-38.77,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.82,-38.77,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.9,-38.77,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.98,-38.77,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-58.07,-38.77,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.4,-38.85,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.48,-38.85,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.57,-38.85,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.65,-38.85,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.73,-38.85,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.82,-38.85,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.9,-38.85,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.98,-38.85,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.57,-38.93,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.65,-38.93,Argentina,2004,0.003612057,0.240375886,0.130504646,-0.52706528,0.239285724,-0.262965032,0.000279691,1.668080715
-57.73,-38.93,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.82,-38.93,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.9,-38.93,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.98,-38.93,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.73,-39.02,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.82,-39.02,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.9,-39.02,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.98,-39.02,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.9,-39.1,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
-57.98,-39.1,Argentina,2004,0.008643272,0.120676889,0.115469683,-0.253668087,0.258466696,-0.165090539,0.069648631,1.410828759
90.5,20.5,India,2008,-1.452792996,-3.038533181,-1.991749813,4.31681392,1.134170611,0.955830697,1.113820523,0.624246931
88.5,20.5,India,2008,-0.584968323,-3.011480401,-1.400299799,5.638230761,1.116477697,1.040245159,1.124604955,0.288620908
-45.98,-23.93,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.07,-23.93,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.15,-23.93,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.23,-23.93,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.32,-23.93,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-45.98,-24.02,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.07,-24.02,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.15,-24.02,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.23,-24.02,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.32,-24.02,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.4,-24.02,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-45.98,-24.1,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.07,-24.1,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.15,-24.1,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.23,-24.1,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.32,-24.1,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.4,-24.1,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-45.98,-24.18,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.07,-24.18,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.15,-24.18,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.23,-24.18,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.32,-24.18,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-46.4,-24.18,Brazil,2010,0.542788522,0.498829417,0.505094427,-0.218335461,0.979271191,0.674878948,0.804815867,1.031987797
-45.98,-24.27,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.07,-24.27,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.15,-24.27,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.23,-24.27,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.32,-24.27,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.4,-24.27,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.48,-24.27,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.57,-24.27,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.65,-24.27,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.73,-24.27,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.82,-24.27,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.9,-24.27,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.98,-24.27,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-45.98,-24.35,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.07,-24.35,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.15,-24.35,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.23,-24.35,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.32,-24.35,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.4,-24.35,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.48,-24.35,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.57,-24.35,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.65,-24.35,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.73,-24.35,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.82,-24.35,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.9,-24.35,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.98,-24.35,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.07,-24.35,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-45.98,-24.43,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.07,-24.43,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.15,-24.43,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.23,-24.43,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.32,-24.43,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.4,-24.43,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.48,-24.43,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.57,-24.43,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.65,-24.43,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.73,-24.43,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.82,-24.43,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.9,-24.43,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.98,-24.43,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.07,-24.43,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.15,-24.43,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-45.98,-24.52,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.07,-24.52,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.15,-24.52,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.23,-24.52,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.32,-24.52,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.4,-24.52,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.48,-24.52,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.57,-24.52,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.65,-24.52,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.73,-24.52,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.82,-24.52,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.9,-24.52,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.98,-24.52,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.07,-24.52,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.15,-24.52,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.23,-24.52,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-45.98,-24.6,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.07,-24.6,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.15,-24.6,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.23,-24.6,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.32,-24.6,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.4,-24.6,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.48,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.57,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.65,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.73,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.82,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.9,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.98,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.07,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.15,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.23,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.32,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.4,-24.6,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-45.98,-24.68,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.07,-24.68,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.15,-24.68,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.23,-24.68,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.32,-24.68,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.4,-24.68,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
