"","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","x","y"
"121",-0.808970512,-0.114044715,-0.385630312,0.408608249,-1.429829113,-0.803657466,0.15502986,-1.010101808,-0.798560981,0.083777472,0.339162094,-0.502730376,0.72245019,0.309545123,-0.294308791,-72.23842167,42.46227748
"122",1.338541859,0.112359241,0.695193379,-0.551100615,1.064690452,0.827373166,-0.367855747,1.500862963,1.15318101,1.153520636,0.947043181,0.910133297,0.530440861,0.988846274,1.14539704,-97.60631667,33.38148748
"123",0.393636416,0.53282373,-0.60179505,0.388847966,1.039745257,-0.098034285,0.639655545,0.791242484,0.119905838,0.434512935,0.671303306,-0.425880051,1.093784596,0.682682375,-0.206050962,-96.60659667,39.21318748
"124",-0.787495388,-0.114044715,-0.385630312,0.398995139,-1.404883918,-0.780522279,0.142276553,-0.982808713,-0.769858893,0.092545858,0.345428909,-0.490907249,0.720355543,0.315923537,-0.283276562,-72.23842167,42.42062248
"125",0.393636416,0.53282373,-0.60179505,0.388847966,1.039745257,-0.098034285,0.639655545,0.791242484,0.119905838,0.434512935,0.671303306,-0.425880051,1.093784596,0.682682375,-0.206050962,-96.60659667,39.21318748
"126",-1.002246626,1.147348752,-1.250289264,2.029485491,0.316334583,-1.567118612,1.902232988,-0.273188234,-1.458709008,-0.600156682,-0.202917432,-1.022947963,0.705343904,-0.172025177,-1.127242049,-99.23086167,47.12763748
"127",-1.345848605,-0.211074982,-1.250289264,1.205962358,-1.330048331,-1.15068526,0.588642315,-1.364912048,-1.473060052,-0.323952505,0.044621774,-1.017036399,0.953210493,0.044840918,-1.099661478,-89.48359167,46.25288248
"128",-1.324373481,-0.243418404,-1.250289264,1.201689865,-1.330048331,-1.139117666,0.575889008,-1.337618952,-1.458709008,-0.315184118,0.069689035,-1.017036399,0.979742691,0.067165369,-1.099661478,-89.52524667,46.25288248
"129",0.41511154,0.53282373,-0.60179505,0.380302979,1.064690452,-0.109601878,0.66516216,0.81853558,0.134256882,0.438897129,0.655636268,-0.414056924,1.061201194,0.669925546,-0.183986505,-96.64825167,39.12987748
"130",1.424442354,-0.114044715,1.776017069,-1.194644957,1.763155931,1.752780616,-1.031027738,1.146052724,1.454552936,-0.47739927,-1.099072024,0.655936067,-2.094035745,-1.157490227,0.599301725,-119.7667767,37.08878248
"131",-1.560599842,0.177046085,-0.60179505,1.012632025,-2.128294592,-1.48614546,0.550382393,-1.747015383,-1.544815272,-0.227500252,0.010154289,-0.833777931,0.682651893,0.048030126,-0.774210734,-71.32201167,44.04516748
"132",-0.014390935,-1.019660538,0.046699164,-1.077685446,0.291389387,0.977751876,-0.929001278,-0.518826092,0.47868194,-0.345873471,-0.845266003,0.407650401,-1.60458651,-0.864083157,0.411753839,-122.3077317,45.75302248
"133",-0.293567543,-0.211074982,0.479028641,-0.791962439,-1.429829113,-0.19057503,-0.50814213,-0.900929427,0.048150618,0.430128742,0.301561202,0.230303496,0.116631664,0.366950854,0.450366639,-80.48611167,37.42202248
"134",1.381492107,-0.146388137,1.776017069,-1.175952798,1.71326554,1.706510244,-1.01827443,1.118759629,1.425850847,-0.486167657,-1.089671801,0.632289813,-2.067154439,-1.151111812,0.577237268,-119.7251217,37.08878248
"135",0.007084189,0.338763196,0.046699164,0.277229072,0.815238496,0.191155544,0.20604309,0.327259864,-0.05230669,-1.108723105,-1.421813013,-0.443614741,-1.503577966,-1.339275042,-0.570114506,-112.5188067,40.17125248
"136",-1.560599842,0.177046085,-0.60179505,1.012632025,-2.128294592,-1.48614546,0.550382393,-1.747015383,-1.544815272,-0.227500252,0.010154289,-0.833777931,0.682651893,0.048030126,-0.774210734,-71.32201167,44.04516748
"137",-0.787495388,-0.114044715,-0.385630312,0.398995139,-1.404883918,-0.780522279,0.142276553,-0.982808713,-0.769858893,0.092545858,0.345428909,-0.490907249,0.720355543,0.315923537,-0.283276562,-72.23842167,42.42062248
"138",-1.925676945,0.468136885,0.046699164,0.199790127,-1.828952244,-1.162252853,0.346329473,-2.238291099,-1.286496479,-1.200791164,-1.230675146,-0.68007728,-1.001444478,-1.198949922,-0.829371877,-105.5207667,40.17125248
"139",-1.302898358,-0.275761826,-1.250289264,1.199019556,-1.330048331,-1.11598248,0.550382393,-1.310325857,-1.458709008,-0.306415732,0.094756296,-1.011124836,1.005693043,0.086300613,-1.099661478,-89.56690167,46.25288248
"140",-1.968627193,0.468136885,0.046699164,0.206732929,-1.903787831,-1.196955632,0.346329473,-2.34746348,-1.329549611,-1.222712131,-1.252608999,-0.68007728,-1.027976676,-1.22446358,-0.829371877,-105.5624217,40.04628748
"141",0.24331055,-0.599196049,0.911358117,-1.000780562,-0.980815591,0.515048151,-1.06928766,-0.191308948,0.507384028,0.864163879,0.827973689,0.809636718,0.443513001,0.813439873,0.902688011,-83.36030667,35.71416748
"142",-0.744545141,-0.631539471,-0.817959788,0.645731641,-1.354993526,-0.526035231,-0.125542905,-0.76446395,-0.812912025,0.018014572,0.520899738,-0.745104479,1.187229136,0.481762316,-0.625275648,-72.98821167,44.46171748
"143",-1.453224224,0.209389507,-1.250289264,1.48687881,-1.280157939,-1.555551019,1.060514693,-1.337618952,-1.645272581,-0.359026051,-0.105781794,-1.05250578,0.798439337,-0.08591658,-1.116209821,-90.10841667,45.79467748
"144",0.114459808,1.438439552,0.695193379,0.028356323,0.915019279,-0.144304657,0.626902238,0.354552959,0.119905838,-0.661535389,-0.428522784,-0.727369788,0.128501332,-0.420783345,-0.818339649,-103.0214667,40.46283748
"145",-1.345848605,-0.211074982,-1.250289264,1.205962358,-1.330048331,-1.15068526,0.588642315,-1.364912048,-1.473060052,-0.323952505,0.044621774,-1.017036399,0.953210493,0.044840918,-1.099661478,-89.48359167,46.25288248
"146",-1.367323729,-0.114044715,-1.250289264,1.284469428,-1.404883918,-1.370469529,0.779941928,-1.337618952,-1.516113184,-0.306415732,-0.043113641,-1.005213272,0.854994812,-0.01575402,-1.083113135,-89.56690167,45.50309248
"147",-1.4317491,0.112359241,-1.250289264,1.450562614,-1.330048331,-1.497713054,0.983994848,-1.337618952,-1.616570493,-0.350257665,-0.083847941,-1.046594217,0.823342365,-0.066781336,-1.110693706,-90.06676167,45.83633248
"148",-1.023721749,1.147348752,-1.466454002,2.064199501,0.291389387,-1.590253799,1.914986296,-0.300481329,-1.487411096,-0.595772489,-0.187250394,-1.03477109,0.734087119,-0.159268348,-1.132758164,-99.06424167,47.16929248
"149",1.338541859,0.112359241,0.695193379,-0.551100615,1.064690452,0.827373166,-0.367855747,1.500862963,1.15318101,1.153520636,0.947043181,0.910133297,0.530440861,0.988846274,1.14539704,-97.60631667,33.38148748
"150",-0.014390935,0.274076352,0.046699164,0.292716861,0.765348105,0.168020357,0.20604309,0.299966768,-0.081008779,-1.082417945,-1.381078713,-0.437703178,-1.460870436,-1.310572177,-0.559082277,-112.4354967,40.21290748
"151",-0.787495388,-0.114044715,-0.385630312,0.398995139,-1.404883918,-0.780522279,0.142276553,-0.982808713,-0.769858893,0.092545858,0.345428909,-0.490907249,0.720355543,0.315923537,-0.283276562,-72.23842167,42.42062248
"152",-1.839776451,0.500480307,0.046699164,0.166678302,-1.754116657,-1.11598248,0.333576165,-2.183704908,-1.229092303,-1.187638584,-1.208741292,-0.685988844,-0.970373877,-1.179814678,-0.834887992,-105.4791117,40.21290748
"153",1.338541859,-0.17873156,1.776017069,-1.213871178,1.613484757,1.706510244,-1.056534353,1.036880343,1.411499803,-0.494936043,-1.080271578,0.602731996,-2.038527594,-1.141544191,0.555172811,-119.7251217,37.13043748
"154",-0.229142172,-0.922630271,-0.385630312,-0.153758715,-1.305103135,-0.121169471,-0.520895437,-0.546119187,-0.167115043,0.491507448,0.624302191,-0.213063765,0.895840433,0.679493168,0.025625838,-81.48583167,41.08766248
"155",-1.560599842,0.177046085,-0.60179505,1.012632025,-2.128294592,-1.48614546,0.550382393,-1.747015383,-1.544815272,-0.227500252,0.010154289,-0.833777931,0.682651893,0.048030126,-0.774210734,-71.32201167,44.04516748
"156",-1.002246626,1.147348752,-1.250289264,2.029485491,0.316334583,-1.567118612,1.902232988,-0.273188234,-1.458709008,-0.600156682,-0.202917432,-1.022947963,0.705343904,-0.172025177,-1.127242049,-99.23086167,47.12763748
"157",-0.787495388,-0.114044715,-0.385630312,0.398995139,-1.404883918,-0.780522279,0.142276553,-0.982808713,-0.769858893,0.092545858,0.345428909,-0.490907249,0.720355543,0.315923537,-0.283276562,-72.23842167,42.42062248
"158",-0.035866058,0.306419774,0.046699164,0.300193725,0.765348105,0.144885171,0.218796398,0.272673673,-0.095359823,-1.091186332,-1.390478936,-0.443614741,-1.470529087,-1.316950591,-0.564598391,-112.4354967,40.17125248
"159",-0.808970512,-0.114044715,-0.385630312,0.408608249,-1.429829113,-0.803657466,0.15502986,-1.010101808,-0.798560981,0.083777472,0.339162094,-0.502730376,0.72245019,0.309545123,-0.294308791,-72.23842167,42.46227748
"160",-0.787495388,-0.114044715,-0.385630312,0.398995139,-1.404883918,-0.780522279,0.142276553,-0.982808713,-0.769858893,0.092545858,0.345428909,-0.490907249,0.720355543,0.315923537,-0.283276562,-72.23842167,42.42062248
"161",-0.014390935,-1.019660538,0.046699164,-1.077685446,0.291389387,0.977751876,-0.929001278,-0.518826092,0.47868194,-0.345873471,-0.845266003,0.407650401,-1.60458651,-0.864083157,0.411753839,-122.3077317,45.75302248
"162",-0.293567543,-0.211074982,0.479028641,-0.786087761,-1.429829113,-0.213710216,-0.495388822,-0.900929427,0.033799574,0.434512935,0.298427794,0.23621506,0.119540897,0.370140061,0.455882753,-80.56942167,37.42202248
"163",-1.560599842,0.177046085,-0.60179505,1.012632025,-2.128294592,-1.48614546,0.550382393,-1.747015383,-1.544815272,-0.227500252,0.010154289,-0.833777931,0.682651893,0.048030126,-0.774210734,-71.32201167,44.04516748
"164",-0.744545141,1.179692174,-1.250289264,1.757114027,0.765348105,-1.324199157,1.838466451,0.027035815,-1.142986039,-0.630846036,-0.21858447,-0.93427451,0.611550256,-0.210295664,-1.044500335,-100.8970617,46.79439748
"165",-1.002246626,1.147348752,-1.250289264,2.029485491,0.316334583,-1.567118612,1.902232988,-0.273188234,-1.458709008,-0.600156682,-0.202917432,-1.022947963,0.705343904,-0.172025177,-1.127242049,-99.23086167,47.12763748
"166",-1.453224224,0.209389507,-1.250289264,1.48687881,-1.280157939,-1.555551019,1.060514693,-1.337618952,-1.645272581,-0.359026051,-0.105781794,-1.05250578,0.798439337,-0.08591658,-1.116209821,-90.10841667,45.79467748
"167",1.016415004,0.565167152,0.695193379,-0.275524781,1.214361626,0.572886117,-0.010763137,1.282518201,0.837458041,0.544117768,0.5052327,-0.01798217,0.526484305,0.488140731,0.202141496,-99.06424167,35.38092748
"168",-1.560599842,0.177046085,-0.60179505,1.012632025,-2.128294592,-1.48614546,0.550382393,-1.747015383,-1.544815272,-0.227500252,0.010154289,-0.833777931,0.682651893,0.048030126,-0.774210734,-71.32201167,44.04516748
"169",-0.787495388,-0.114044715,-0.385630312,0.398995139,-1.404883918,-0.780522279,0.142276553,-0.982808713,-0.769858893,0.092545858,0.345428909,-0.490907249,0.720355543,0.315923537,-0.283276562,-72.23842167,42.42062248
"170",-1.345848605,-0.211074982,-1.250289264,1.205962358,-1.330048331,-1.15068526,0.588642315,-1.364912048,-1.473060052,-0.323952505,0.044621774,-1.017036399,0.953210493,0.044840918,-1.099661478,-89.48359167,46.25288248
"171",-0.808970512,-0.114044715,-0.385630312,0.408608249,-1.429829113,-0.803657466,0.15502986,-1.010101808,-0.798560981,0.083777472,0.339162094,-0.502730376,0.72245019,0.309545123,-0.294308791,-72.23842167,42.46227748
"172",-0.014390935,-1.019660538,0.046699164,-1.077685446,0.291389387,0.977751876,-0.929001278,-0.518826092,0.47868194,-0.345873471,-0.845266003,0.407650401,-1.60458651,-0.864083157,0.411753839,-122.3077317,45.75302248
"173",-0.787495388,-0.114044715,-0.385630312,0.398995139,-1.404883918,-0.780522279,0.142276553,-0.982808713,-0.769858893,0.092545858,0.345428909,-0.490907249,0.720355543,0.315923537,-0.283276562,-72.23842167,42.42062248
"174",-1.324373481,-0.243418404,-1.250289264,1.201689865,-1.330048331,-1.139117666,0.575889008,-1.337618952,-1.458709008,-0.315184118,0.069689035,-1.017036399,0.979742691,0.067165369,-1.099661478,-89.52524667,46.25288248
"175",-0.744545141,1.179692174,-1.250289264,1.757114027,0.765348105,-1.324199157,1.838466451,0.027035815,-1.142986039,-0.630846036,-0.21858447,-0.93427451,0.611550256,-0.210295664,-1.044500335,-100.8970617,46.79439748
"176",0.41511154,0.53282373,-0.60179505,0.380302979,1.064690452,-0.109601878,0.66516216,0.81853558,0.134256882,0.438897129,0.655636268,-0.414056924,1.061201194,0.669925546,-0.183986505,-96.64825167,39.12987748
"177",-1.925676945,0.468136885,0.046699164,0.199790127,-1.828952244,-1.162252853,0.346329473,-2.238291099,-1.286496479,-1.200791164,-1.230675146,-0.68007728,-1.001444478,-1.198949922,-0.829371877,-105.5207667,40.17125248
"178",-0.830445636,-0.114044715,-0.60179505,0.419289483,-1.454774309,-0.826792652,0.180536475,-1.010101808,-0.798560981,0.083777472,0.339162094,-0.508641939,0.72570853,0.309545123,-0.299824905,-72.28007667,42.46227748
"179",-1.968627193,0.468136885,0.046699164,0.206732929,-1.903787831,-1.196955632,0.346329473,-2.34746348,-1.329549611,-1.222712131,-1.252608999,-0.68007728,-1.027976676,-1.22446358,-0.829371877,-105.5624217,40.04628748
"180",-1.968627193,0.468136885,0.046699164,0.206732929,-1.903787831,-1.196955632,0.346329473,-2.34746348,-1.329549611,-1.222712131,-1.252608999,-0.68007728,-1.027976676,-1.22446358,-0.829371877,-105.5624217,40.04628748
"181",1.810994581,-0.46982236,3.073005498,-2.47852927,1.139526039,2.157646376,-1.796226188,0.81853558,2.114700962,-0.354641858,-0.779464442,0.697317012,-1.68813966,-0.867272364,0.555172811,-117.6840267,33.75638248
"182",-1.002246626,1.147348752,-1.250289264,2.029485491,0.316334583,-1.567118612,1.902232988,-0.273188234,-1.458709008,-0.600156682,-0.202917432,-1.022947963,0.705343904,-0.172025177,-1.127242049,-99.23086167,47.12763748
"183",-1.345848605,-0.17873156,-1.250289264,1.204894235,-1.354993526,-1.173820446,0.601395623,-1.364912048,-1.487411096,-0.328336698,0.028954735,-1.017036399,0.934475037,0.032084089,-1.099661478,-89.48359167,46.21122748
"184",-1.367323729,-0.114044715,-1.250289264,1.284469428,-1.404883918,-1.370469529,0.779941928,-1.337618952,-1.516113184,-0.306415732,-0.043113641,-1.005213272,0.854994812,-0.01575402,-1.083113135,-89.56690167,45.50309248
"185",-1.968627193,0.468136885,0.046699164,0.206732929,-1.903787831,-1.196955632,0.346329473,-2.34746348,-1.329549611,-1.222712131,-1.252608999,-0.68007728,-1.027976676,-1.22446358,-0.829371877,-105.5624217,40.04628748
"186",-0.808970512,-0.114044715,-0.385630312,0.408608249,-1.429829113,-0.803657466,0.15502986,-1.010101808,-0.798560981,0.083777472,0.339162094,-0.502730376,0.72245019,0.309545123,-0.294308791,-72.23842167,42.46227748
"187",-1.453224224,0.209389507,-1.250289264,1.48687881,-1.280157939,-1.555551019,1.060514693,-1.337618952,-1.645272581,-0.359026051,-0.105781794,-1.05250578,0.798439337,-0.08591658,-1.116209821,-90.10841667,45.79467748
"188",-1.345848605,-0.17873156,-1.250289264,1.204894235,-1.354993526,-1.173820446,0.601395623,-1.364912048,-1.487411096,-0.328336698,0.028954735,-1.017036399,0.934475037,0.032084089,-1.099661478,-89.48359167,46.21122748
"189",-0.014390935,-1.019660538,0.046699164,-1.077685446,0.291389387,0.977751876,-0.929001278,-0.518826092,0.47868194,-0.345873471,-0.845266003,0.407650401,-1.60458651,-0.864083157,0.411753839,-122.3077317,45.75302248
"190",-0.787495388,-0.114044715,-0.385630312,0.398995139,-1.404883918,-0.780522279,0.142276553,-0.982808713,-0.769858893,0.092545858,0.345428909,-0.490907249,0.720355543,0.315923537,-0.283276562,-72.23842167,42.42062248
"191",0.393636416,0.53282373,-0.60179505,0.388847966,1.039745257,-0.098034285,0.639655545,0.791242484,0.119905838,0.434512935,0.671303306,-0.425880051,1.093784596,0.682682375,-0.206050962,-96.60659667,39.21318748
"192",-0.744545141,1.179692174,-1.250289264,1.757114027,0.765348105,-1.324199157,1.838466451,0.027035815,-1.142986039,-0.630846036,-0.21858447,-0.93427451,0.611550256,-0.210295664,-1.044500335,-100.8970617,46.79439748
"193",-1.002246626,1.147348752,-1.250289264,2.029485491,0.316334583,-1.567118612,1.902232988,-0.273188234,-1.458709008,-0.600156682,-0.202917432,-1.022947963,0.705343904,-0.172025177,-1.127242049,-99.23086167,47.12763748
"194",-0.014390935,0.306419774,0.046699164,0.289512491,0.7902933,0.168020357,0.218796398,0.299966768,-0.081008779,-1.099954718,-1.406145975,-0.443614741,-1.488682697,-1.32970742,-0.564598391,-112.4771517,40.17125248
"195",0.135934931,-1.957619783,-0.169465574,-1.310536344,-0.432021287,1.17440096,-1.52840673,-0.573412283,0.607841336,-0.258189605,-0.723063104,0.496323853,-1.337635358,-0.663163098,0.466914982,-122.4743517,47.46087748
"196",-1.925676945,0.468136885,0.046699164,0.199790127,-1.828952244,-1.162252853,0.346329473,-2.238291099,-1.286496479,-1.200791164,-1.230675146,-0.68007728,-1.001444478,-1.198949922,-0.829371877,-105.5207667,40.17125248
"197",-1.560599842,0.144702663,-0.817959788,1.011563902,-2.128294592,-1.474577867,0.524875778,-1.747015383,-1.544815272,-0.231884446,0.007020882,-0.833777931,0.680091768,0.041651711,-0.779726849,-71.28035667,44.04516748
"198",-1.302898358,-0.275761826,-1.250289264,1.199019556,-1.330048331,-1.11598248,0.550382393,-1.310325857,-1.458709008,-0.306415732,0.094756296,-1.011124836,1.005693043,0.086300613,-1.099661478,-89.56690167,46.25288248
"199",-1.560599842,0.177046085,-0.60179505,1.012632025,-2.128294592,-1.48614546,0.550382393,-1.747015383,-1.544815272,-0.227500252,0.010154289,-0.833777931,0.682651893,0.048030126,-0.774210734,-71.32201167,44.04516748
"200",-0.143241677,-0.049357871,-0.169465574,-0.127589692,-0.656528048,-0.364088927,0.065756708,-0.327774425,-0.095359823,0.587959701,0.511499515,0.088425973,0.509727127,0.583816949,0.329012125,-82.15231167,39.58808248
"201",-1.560599842,0.177046085,-0.60179505,1.012632025,-2.128294592,-1.48614546,0.550382393,-1.747015383,-1.544815272,-0.227500252,0.010154289,-0.833777931,0.682651893,0.048030126,-0.774210734,-71.32201167,44.04516748
"202",-0.787495388,-0.114044715,-0.385630312,0.398995139,-1.404883918,-0.780522279,0.142276553,-0.982808713,-0.769858893,0.092545858,0.345428909,-0.490907249,0.720355543,0.315923537,-0.283276562,-72.23842167,42.42062248
"203",-0.293567543,-0.211074982,0.479028641,-0.799439303,-1.404883918,-0.179007437,-0.520895437,-0.900929427,0.048150618,0.430128742,0.295294387,0.242126623,0.108369445,0.366950854,0.461398868,-80.52776667,37.38036748
"204",-0.787495388,-0.114044715,-0.385630312,0.398995139,-1.404883918,-0.780522279,0.142276553,-0.982808713,-0.769858893,0.092545858,0.345428909,-0.490907249,0.720355543,0.315923537,-0.283276562,-72.23842167,42.42062248
"205",-1.345848605,-0.17873156,-1.250289264,1.204894235,-1.354993526,-1.173820446,0.601395623,-1.364912048,-1.487411096,-0.328336698,0.028954735,-1.017036399,0.934475037,0.032084089,-1.099661478,-89.48359167,46.21122748
"206",-1.560599842,0.177046085,-0.60179505,1.012632025,-2.128294592,-1.48614546,0.550382393,-1.747015383,-1.544815272,-0.227500252,0.010154289,-0.833777931,0.682651893,0.048030126,-0.774210734,-71.32201167,44.04516748
"207",-0.744545141,1.179692174,-1.250289264,1.757114027,0.765348105,-1.324199157,1.838466451,0.027035815,-1.142986039,-0.630846036,-0.21858447,-0.93427451,0.611550256,-0.210295664,-1.044500335,-100.8970617,46.79439748
