species,x,y
Rattus norvegicus,-73.967592,40.762787
Rattus norvegicus,-77.17726,38.933868
Rattus norvegicus,-124.080714,40.816014
Rattus norvegicus,-71.416799,41.914383
Rattus norvegicus,-73.997445,40.7312
Rattus norvegicus,-73.98725,40.692597
Rattus norvegicus,-122.405699,37.792672
Rattus norvegicus,-73.921231,40.677857
Rattus norvegicus,-73.97123,40.776398
Rattus norvegicus,-73.964261,40.783707
Rattus norvegicus,-122.428562,37.806046
Rattus norvegicus,-122.477303,37.65068
Rattus norvegicus,-73.925567,40.82783
Rattus norvegicus,-122.309,47.7
Rattus norvegicus,-73.984612,40.672736
Rattus norvegicus,-87.544689,41.760199
Rattus norvegicus,-74.430344,40.489988
Rattus norvegicus,-73.970387,40.779146
Rattus norvegicus,-71.498033,41.867433
Rattus norvegicus,-90.063538,29.957482
Rattus norvegicus,-77.03833,38.907292
Rattus norvegicus,-73.451772,40.707977
Rattus norvegicus,-77.1256,38.862438
Rattus norvegicus,-73.973667,40.763589
Rattus norvegicus,-73.989239,40.733502
Rattus norvegicus,-73.965774,40.672418
Rattus norvegicus,-73.901829,40.704398
Rattus norvegicus,-73.973826,40.767048
Rattus norvegicus,-73.966807,40.656389
Rattus norvegicus,-74.002572,40.739756
Rattus norvegicus,-73.955728,40.710645
Rattus norvegicus,-73.987473,40.755265
Rattus norvegicus,-122.285217,47.62183
Rattus norvegicus,-73.807663,40.700455
Rattus norvegicus,-118.8119,34.031587
Rattus norvegicus,-80.091828,40.40617
Rattus norvegicus,-122.708552,45.53487
Rattus norvegicus,-76.941353,38.941203
Rattus norvegicus,-73.964308,40.693153
Rattus norvegicus,-122.120645,47.760342
Rattus norvegicus,-73.766596,40.731555
Rattus norvegicus,-73.973733,40.752928
Rattus norvegicus,-73.988825,40.761856
Rattus norvegicus,-122.38227,47.593147
Rattus norvegicus,-73.969758,40.777138
Rattus norvegicus,-73.977416,40.683906
Rattus norvegicus,-73.965584,40.782548
Rattus norvegicus,-75.183808,39.902137
Rattus norvegicus,-73.949202,40.631004
Rattus norvegicus,-118.456286,33.96846
Rattus norvegicus,-73.91706,40.695774
Rattus norvegicus,-73.970213,40.777242
Rattus norvegicus,-122.571663,38.110456
Rattus norvegicus,-122.715426,45.50743
Rattus norvegicus,-118.454603,33.962106
Rattus norvegicus,-111.91234,40.978558
Rattus norvegicus,-122.121162,47.760139
Rattus norvegicus,-73.753317,40.737062
Rattus norvegicus,-83.144326,42.464835
Rattus norvegicus,-73.743352,40.738953
Rattus norvegicus,-73.983556,40.754134
Rattus norvegicus,-73.965584,40.782548
Rattus norvegicus,-73.906081,40.664792
Rattus norvegicus,-73.948813,40.76873
Rattus norvegicus,-122.567236,45.476678
Rattus norvegicus,-73.807663,40.700455
Rattus norvegicus,-122.349472,47.62183
Rattus norvegicus,-73.744032,40.738719
Rattus norvegicus,-73.965584,40.782548
Rattus norvegicus,-73.832685,40.854041
Rattus norvegicus,-73.767288,40.731778
Rattus norvegicus,-79.986878,40.456586
Rattus norvegicus,-74.015564,40.718583
Rattus norvegicus,-111.808583,40.677083
Rattus norvegicus,-71.091658,42.284858
Rattus norvegicus,-73.975424,40.781362
Rattus norvegicus,-73.987078,40.692572
Rattus norvegicus,-73.889418,40.873396
Rattus norvegicus,-82.635117,27.814603
Rattus norvegicus,-73.96697,40.784971
Rattus norvegicus,-122.121384,47.760048
Rattus norvegicus,-73.946567,40.775645
Rattus norvegicus,-117.622383,33.74693
Rattus norvegicus,-111.81105,40.740472
Rattus norvegicus,-74.002656,40.739803
Rattus norvegicus,-73.971362,40.767803
Rattus norvegicus,-73.9692,40.695297
Rattus norvegicus,-75.642644,39.815675
Rattus norvegicus,-73.960633,40.644992
Rattus norvegicus,-79.113844,37.190375
Rattus norvegicus,-73.981055,40.759225
Rattus norvegicus,-73.977407,40.752616
Rattus norvegicus,-73.964005,40.777405
Rattus norvegicus,-73.96221,40.692189
Rattus norvegicus,-84.245225,33.421062
Rattus norvegicus,-71.115143,42.309737
Rattus norvegicus,-71.178166,42.426042
Rattus norvegicus,-77.118278,39.050872
Rattus norvegicus,-74.007887,40.873733
Rattus norvegicus,-77.005793,38.88669
Rattus norvegicus,-73.976838,40.751999
Rattus norvegicus,-77.088573,38.951983
Rattus norvegicus,-73.948495,40.779878
Rattus norvegicus,-118.27192,34.054967
Rattus norvegicus,-73.969491,40.780267
Rattus norvegicus,-73.964845,40.783563
Rattus norvegicus,-73.819928,40.709927
Rattus norvegicus,-73.983574,40.733532
Rattus norvegicus,-73.971871,40.77208
Rattus norvegicus,-87.861726,41.834753
Rattus norvegicus,-73.968331,40.77845
Rattus norvegicus,-87.861726,41.834753
Rattus norvegicus,-74.25965,40.74578
Rattus norvegicus,-73.819937,40.709961
Rattus norvegicus,-70.934337,42.099996
Rattus norvegicus,-123.262043,44.564556
Rattus norvegicus,-72.186666,42.779446
Rattus norvegicus,-73.971687,40.767728
Rattus norvegicus,-73.970817,40.777455
Rattus norvegicus,-73.969497,40.77615
Rattus norvegicus,-74.006914,40.731991
Rattus norvegicus,-73.993928,40.751525
Rattus norvegicus,-77.002266,38.965149
Rattus norvegicus,-78.898417,36.003824
Rattus norvegicus,-77.064675,38.909845
Rattus norvegicus,-90.066375,29.956569
Rattus norvegicus,-82.906616,42.397128
Rattus norvegicus,-73.971228,40.772703
Rattus norvegicus,-71.64782,41.523065
Rattus norvegicus,-71.290917,42.293128
Rattus norvegicus,-78.944313,40.345428
Rattus norvegicus,-122.209732,37.742616
Rattus norvegicus,-71.795815,41.547669
Rattus norvegicus,-76.459661,42.436533
Rattus norvegicus,-76.959439,38.892436
Rattus norvegicus,-75.171683,39.958397
Rattus norvegicus,-84.387763,33.73895
Rattus norvegicus,-73.970692,40.777272
Rattus norvegicus,-71.287391,41.945063
Rattus norvegicus,-90.26715,38.587533
Rattus norvegicus,-73.961784,40.677574
Rattus norvegicus,-71.091059,42.335421
Rattus norvegicus,-71.213733,42.417389
Rattus norvegicus,-75.300611,40.198143
Rattus norvegicus,-77.047689,38.905772
Rattus norvegicus,-73.115815,40.948579
Rattus norvegicus,-74.007814,40.7102
Rattus norvegicus,-76.891947,40.266525
Rattus norvegicus,-77.041768,39.0123
Rattus norvegicus,-70.654919,43.405158
Rattus norvegicus,-77.032669,38.909112
Rattus norvegicus,-82.737086,39.589223
Rattus norvegicus,-122.083961,37.725597
Rattus norvegicus,-105.005508,39.751647
Rattus norvegicus,-77.045771,39.024773
Rattus norvegicus,-71.135422,42.283261
Rattus norvegicus,-71.158272,42.247853
Rattus norvegicus,-87.861726,41.834753
Rattus norvegicus,-74.278113,41.966508
Rattus norvegicus,-87.67743,41.968801
Rattus norvegicus,-71.120994,42.407853
Rattus norvegicus,-73.49038,40.725778
Rattus norvegicus,-122.016156,36.971439
Rattus norvegicus,-73.968462,40.648972
Rattus norvegicus,-71.255892,42.365501
Rattus norvegicus,-73.949855,40.682422
Rattus norvegicus,-73.923413,40.779672
Rattus norvegicus,-87.338767,36.619293
Rattus norvegicus,-73.975076,40.689745
Rattus norvegicus,-78.913853,36.011479
Rattus norvegicus,-122.352446,47.667641
Rattus norvegicus,-70.970986,42.386954
Rattus norvegicus,-73.965976,40.688729
Rattus norvegicus,-73.990337,40.734489
Rattus norvegicus,-74.036492,40.8558
Rattus norvegicus,-122.304019,47.4998
Rattus norvegicus,-73.967889,40.669734
Rattus norvegicus,-75.150755,39.949817
Rattus norvegicus,-75.181658,39.950434
Rattus norvegicus,-73.9241,40.601548
Rattus norvegicus,-71.174255,42.427999
Rattus norvegicus,-73.904083,40.678375
Rattus norvegicus,-74.01532,40.626882
Rattus norvegicus,-77.046877,38.905717
Rattus norvegicus,-73.985905,40.762797
Rattus norvegicus,-87.62117,41.88153
Rattus norvegicus,-71.08815,42.361195
Rattus norvegicus,-77.033058,38.928681
Rattus norvegicus,-77.04419,38.924889
Rattus norvegicus,-122.032253,47.538486
Rattus norvegicus,-75.188362,39.960549
Rattus norvegicus,-77.13222,38.873165
Rattus norvegicus,-77.002163,39.920828
Rattus norvegicus,-71.147011,42.25103
Rattus norvegicus,-70.924652,42.516994
Rattus norvegicus,-84.298128,33.833189
Rattus norvegicus,-122.147095,47.646494
Rattus norvegicus,-70.924635,42.517035
Rattus norvegicus,-77.750563,34.29845
Rattus norvegicus,-93.228285,44.827322
Rattus norvegicus,-70.934337,42.099996
Rattus norvegicus,-73.957664,40.794294
Rattus norvegicus,-82.877011,42.605154
Rattus norvegicus,-73.986825,40.742456
Rattus norvegicus,-73.958612,40.8056
Rattus norvegicus,-76.306247,40.038336
Rattus norvegicus,-79.272823,39.426337
Rattus norvegicus,-73.968528,40.67082
Rattus norvegicus,-80.18663,25.794588
Rattus norvegicus,-122.350879,47.668436
Rattus norvegicus,-75.160644,39.966513
Rattus norvegicus,-73.900497,40.867492
Rattus norvegicus,-70.122155,41.26178
Rattus norvegicus,-73.965691,40.782633
Rattus norvegicus,-73.98153,40.666983
Rattus norvegicus,-87.682575,41.916081
Rattus norvegicus,-89.374499,43.160404
Rattus norvegicus,-84.497144,42.732298
Rattus norvegicus,-87.671637,41.873707
Rattus norvegicus,-122.476809,47.187993
Rattus norvegicus,-116.927515,32.839247
Rattus norvegicus,-122.438598,45.591785
Rattus norvegicus,-122.016099,36.971429
Rattus norvegicus,-117.615143,33.415887
Rattus norvegicus,-122.557142,38.013751
Rattus norvegicus,-79.18699,36.02431
Rattus norvegicus,-73.959879,40.797459
Rattus norvegicus,-74.404992,41.56905
Rattus norvegicus,-116.772781,33.063769
Rattus norvegicus,-116.747056,32.961305
Rattus norvegicus,-122.716063,45.504813
Rattus norvegicus,-87.675895,41.871567
Rattus norvegicus,-87.625808,41.871212
Rattus norvegicus,-87.627838,41.882447
Rattus norvegicus,-122.423112,37.742337
Rattus norvegicus,-87.626875,41.876695
Rattus norvegicus,-122.154655,37.806808
Rattus norvegicus,-70.600498,42.659556
Rattus norvegicus,-82.534253,27.30579
Rattus norvegicus,-118.20026,34.0986
Rattus norvegicus,-83.156226,30.805886
Rattus norvegicus,-117.395193,33.970274
Rattus norvegicus,-75.062114,39.92468
Rattus norvegicus,-117.172992,32.808824
Rattus norvegicus,-76.99015,38.940961
Rattus norvegicus,-80.101564,35.749889
Rattus norvegicus,-73.973032,40.767659
Rattus norvegicus,-122.518644,47.246776
Rattus norvegicus,-71.113694,42.37538
Rattus norvegicus,-81.588322,26.305617
Rattus norvegicus,-122.345445,47.67743
Rattus norvegicus,-90.096229,29.97669
Rattus norvegicus,-117.652254,33.607195
Rattus norvegicus,-122.458636,47.197589
Rattus norvegicus,-77.021904,38.913036
Rattus norvegicus,-122.518805,47.246647
Rattus norvegicus,-122.218752,47.563671
Rattus norvegicus,-81.438301,28.491352
Rattus norvegicus,-71.041969,42.3397
Rattus norvegicus,-116.608084,33.191902
Rattus norvegicus,-71.135146,42.421613
Rattus norvegicus,-79.808871,36.07007
Rattus norvegicus,-87.699002,41.682776
Rattus norvegicus,-77.069178,38.908246
Rattus norvegicus,-73.973011,40.774981
Rattus norvegicus,-122.443519,37.753355
Rattus norvegicus,-73.952378,40.770605
Rattus norvegicus,-122.47152,37.77368
Rattus norvegicus,-122.687026,45.458136
Rattus norvegicus,-121.440586,38.391897
Rattus norvegicus,-122.518652,47.24683
Rattus norvegicus,-79.960711,40.447036
Rattus norvegicus,-90.054287,29.972426
Rattus norvegicus,-82.99202,35.492517
Rattus norvegicus,-80.233486,25.708586
Rattus norvegicus,-122.465212,47.404569
Rattus norvegicus,-87.681547,42.046447
Rattus norvegicus,-77.015869,38.888247
Rattus norvegicus,-122.805534,42.277245
Rattus norvegicus,-75.062043,38.608931
Rattus norvegicus,-122.458621,47.19744
Rattus norvegicus,-80.116408,26.238393
Rattus norvegicus,-77.040232,38.896019
Rattus norvegicus,-122.522308,37.900958
Rattus norvegicus,-122.458621,47.19744
Rattus norvegicus,-73.845017,40.71952
Rattus norvegicus,-117.836311,33.651553
Rattus norvegicus,-122.518652,47.24683
Rattus norvegicus,-122.518673,47.24683
Rattus norvegicus,-121.782719,38.552048
Rattus norvegicus,-77.033199,38.922104
Rattus norvegicus,-71.695737,41.553922
Rattus norvegicus,-117.921085,33.912903
Rattus norvegicus,-71.262751,42.36437
Rattus norvegicus,-73.185197,41.38582
Rattus norvegicus,-72.280237,41.143457
Rattus norvegicus,-122.684767,45.511608
Rattus norvegicus,-73.970691,40.800774
Rattus norvegicus,-116.375664,33.716847
Rattus norvegicus,-74.424482,40.476304
Rattus norvegicus,-123.086754,44.052069
Rattus norvegicus,-77.279303,38.607309
Rattus norvegicus,-122.458084,47.195413
Rattus norvegicus,-117.871591,33.592453
Rattus norvegicus,-116.662458,33.029214
Rattus norvegicus,-119.23234,34.271574
Rattus norvegicus,-121.238742,38.778087
Rattus norvegicus,-73.90194,40.890431
Rattus norvegicus,-122.347928,37.913134
Rattus norvegicus,-71.426389,41.823698
Rattus norvegicus,-106.626542,35.079425
Rattus norvegicus,-118.287288,34.148799
Rattus norvegicus,-122.658645,45.546895
Rattus norvegicus,-117.239454,32.872059
Rattus norvegicus,-121.980488,37.772762
Rattus norvegicus,-122.46299,47.235403
Rattus norvegicus,-122.1531,37.738497
Rattus norvegicus,-79.048744,35.911428
Rattus norvegicus,-77.235621,38.921951
Rattus norvegicus,-122.664375,45.546783
Rattus norvegicus,-77.325133,38.860538
Rattus norvegicus,-122.329345,47.613992
Rattus norvegicus,-122.668105,45.405078
Rattus norvegicus,-104.912114,39.574155
Rattus norvegicus,-121.765539,38.548626
Rattus norvegicus,-122.843096,45.558849
Rattus norvegicus,-122.445742,37.703187
Rattus norvegicus,-122.479473,37.728099
Rattus norvegicus,-73.650147,40.754753
Rattus norvegicus,-72.255049,41.14878
Rattus norvegicus,-71.237985,42.366899
Rattus norvegicus,-122.302955,47.656231
Rattus norvegicus,-74.500113,40.52436
Rattus norvegicus,-82.255651,28.212276
Rattus norvegicus,-122.273055,37.834483
Rattus norvegicus,-97.577236,35.497611
Rattus norvegicus,-86.166558,39.771625
Rattus norvegicus,-73.976355,40.683403
Rattus norvegicus,-119.883557,39.544484
Rattus norvegicus,-75.381535,40.631639
Rattus norvegicus,-122.27247,47.669595
Rattus norvegicus,-70.908945,43.164622
Rattus norvegicus,-83.258308,35.035194
Rattus norvegicus,-111.960042,41.176176
Rattus norvegicus,-122.298592,47.6655
Rattus norvegicus,-98.366366,29.544239
Rattus norvegicus,-122.24083,37.872742
Rattus norvegicus,-73.955984,41.052031
Rattus norvegicus,-122.303345,37.898475
Rattus norvegicus,-122.126528,37.589504
Rattus norvegicus,-116.637798,33.022968
Rattus norvegicus,-113.452372,38.887717
Rattus norvegicus,-123.214971,47.430693
Rattus norvegicus,-80.356621,25.787717
Rattus norvegicus,-78.410681,37.265114
Rattus norvegicus,-98.60878,29.596595
Rattus norvegicus,-71.149919,42.354083
Rattus norvegicus,-87.626857,41.876821
Rattus norvegicus,-117.271272,32.832772
Rattus norvegicus,-71.149657,42.35399
Rattus norvegicus,-75.179144,39.953169
Rattus norvegicus,-73.124847,40.906012
Rattus norvegicus,-118.750705,34.276667
Rattus norvegicus,-122.132736,37.819672
Rattus norvegicus,-73.934109,40.851709
Rattus norvegicus,-117.241387,32.888328
Rattus norvegicus,-122.856561,47.042353
Rattus norvegicus,-96.7792,32.839575
Rattus norvegicus,-122.452767,37.743992
Rattus norvegicus,-77.607812,43.152011
Rattus norvegicus,-77.05052,38.900649
Rattus norvegicus,-74.416991,40.478404
Rattus norvegicus,-122.458662,47.197612
Rattus norvegicus,-122.518673,47.24683
Rattus norvegicus,-71.156563,42.416565
Rattus norvegicus,-76.587261,39.417563
Rattus norvegicus,-122.250205,37.8087
Rattus norvegicus,-79.224349,33.362456
Rattus norvegicus,-85.914337,38.853857
Rattus norvegicus,-81.547188,28.328455
Rattus norvegicus,-97.716977,30.333996
Rattus norvegicus,-72.366609,43.81153
Rattus norvegicus,-73.931339,40.576921
Rattus norvegicus,-123.049928,38.334372
Rattus norvegicus,-87.635344,30.269547
Rattus norvegicus,-122.469184,47.447408
Rattus norvegicus,-84.384057,33.751143
Rattus norvegicus,-71.111933,42.346019
Rattus norvegicus,-115.299918,36.194431
Rattus norvegicus,-73.952426,40.770561
Rattus norvegicus,-122.844978,45.53762
Rattus norvegicus,-87.639059,41.877255
Rattus norvegicus,-78.878753,42.878578
Rattus norvegicus,-84.420207,33.767385
Rattus norvegicus,-98.366301,29.544545
Rattus norvegicus,-75.178558,39.958203
Rattus norvegicus,-71.154981,42.361622
Rattus norvegicus,-71.083685,42.397881
Rattus norvegicus,-71.057786,42.345017
Rattus norvegicus,-75.22151,39.956103
Rattus norvegicus,-71.148625,42.353483
Rattus norvegicus,-72.160436,42.740806
Rattus norvegicus,-73.952378,40.770605
Rattus norvegicus,-123.802978,39.429787
Rattus norvegicus,-71.12503,42.381753
Rattus norvegicus,-73.952504,40.770414
Rattus norvegicus,-122.800292,45.421378
Rattus norvegicus,-73.095112,40.740981
Rattus norvegicus,-73.954984,40.746605
Rattus norvegicus,-122.279983,37.917737
Rattus norvegicus,-71.136996,42.452303
Rattus norvegicus,-98.787963,39.773334
Rattus norvegicus,-105.088075,39.762413
Rattus norvegicus,-73.950762,41.053237
Rattus norvegicus,-122.845008,45.537605
Rattus norvegicus,-122.518805,47.246647
Rattus norvegicus,-118.528488,34.168658
Rattus norvegicus,-71.075128,42.345392
Rattus norvegicus,-72.393258,41.094636
Rattus norvegicus,-118.022208,33.980805
Rattus norvegicus,-121.982537,38.251705
Rattus norvegicus,-122.303622,47.668114
Rattus norvegicus,-123.525073,43.109971
Rattus norvegicus,-71.132977,42.740209
Rattus norvegicus,-92.463813,34.685305
Rattus norvegicus,-87.626175,41.91417
Rattus norvegicus,-81.756861,26.334892
Rattus norvegicus,-87.712708,42.074711
Rattus norvegicus,-82.250399,35.750673
Rattus norvegicus,-75.155866,39.980092
Rattus norvegicus,-71.124283,42.397231
Rattus norvegicus,-75.08403,39.870544
Rattus norvegicus,-112.359562,33.618503
Rattus norvegicus,-77.018559,38.921952
Rattus norvegicus,-97.700377,30.790242
Rattus norvegicus,-77.040241,38.922838
Rattus norvegicus,-87.626053,41.877117
Rattus norvegicus,-122.518644,47.246776
Rattus norvegicus,-73.779707,42.641934
Rattus norvegicus,-71.2399,42.28027
Rattus norvegicus,-77.325112,38.860553
Rattus norvegicus,-111.618786,33.446025
Rattus norvegicus,-118.491645,34.013875
Rattus norvegicus,-72.944285,40.859881
Rattus norvegicus,-87.581044,41.803553
Rattus norvegicus,-73.888984,40.862572
Rattus norvegicus,-79.332381,42.439483
Rattus norvegicus,-89.377782,43.094217
Rattus norvegicus,-122.669,45.524933
Rattus norvegicus,-122.67351,45.519991
Rattus norvegicus,-93.64525,34.112712
Rattus norvegicus,-122.458465,47.197689
Rattus norvegicus,-70.872915,42.21002
Rattus norvegicus,-77.046916,38.919271
Rattus norvegicus,-81.695837,41.504855
Rattus norvegicus,-81.913037,26.540021
Rattus norvegicus,-88.207734,40.127138
Rattus norvegicus,-80.259117,35.793945
Rattus norvegicus,-77.300662,38.784547
Rattus norvegicus,-117.601176,39.202656
Rattus norvegicus,-87.668542,41.917103
Rattus norvegicus,-71.036544,42.3484
Rattus norvegicus,-72.135841,41.796915
Rattus norvegicus,-71.748915,41.522137
Rattus norvegicus,-122.315963,47.658353
Rattus norvegicus,-121.874883,37.330256
Rattus norvegicus,-72.280495,41.142882
Rattus norvegicus,-75.027642,39.366061
Rattus norvegicus,-83.301475,33.938847
Rattus norvegicus,-74.178781,40.740545
Rattus norvegicus,-104.998424,39.607633
Rattus norvegicus,-121.839979,36.619615
Rattus norvegicus,-71.149995,42.35565
Rattus norvegicus,-71.094683,42.306304
Rattus norvegicus,-74.250435,40.42825
Rattus norvegicus,-76.646612,39.288009
Rattus norvegicus,-95.906139,36.044424
Rattus norvegicus,-85.475722,32.604595
Rattus norvegicus,-122.63392,45.573803
Rattus norvegicus,-117.084033,32.553892
Rattus norvegicus,-73.910489,40.836882
Rattus norvegicus,-118.278612,34.059239
Rattus norvegicus,-122.117526,45.577594
Rattus norvegicus,-122.139603,37.737137
Rattus norvegicus,-121.983523,37.554253
Rattus norvegicus,-74.018119,40.70737
Rattus norvegicus,-122.543494,45.451753
Rattus norvegicus,-90.191283,38.6256
Rattus norvegicus,-122.388162,47.81008
Rattus norvegicus,-79.965264,38.933806
Rattus norvegicus,-74.018128,40.654087
Rattus norvegicus,-71.083311,42.37363
Rattus norvegicus,-77.071031,38.868842
Rattus norvegicus,-73.987762,40.755388
Rattus norvegicus,-122.354042,47.625458
Rattus norvegicus,-98.366501,29.544139
Rattus norvegicus,-80.240417,26.084714
Rattus norvegicus,-71.094425,42.306239
Rattus norvegicus,-118.499717,34.014961
Rattus norvegicus,-73.934219,40.851894
Rattus norvegicus,-122.363533,47.703888
Rattus norvegicus,-74.473953,40.685516
Rattus norvegicus,-76.54985,39.285022
Rattus norvegicus,-105.266306,40.033765
Rattus norvegicus,-77.096961,38.988853
Rattus norvegicus,-76.945016,38.976085
Rattus norvegicus,-76.486865,39.041525
Rattus norvegicus,-76.607721,39.271641
Rattus norvegicus,-76.600305,39.285743
Rattus norvegicus,-76.609407,39.380671
Rattus norvegicus,-77.013253,39.002432
Rattus norvegicus,-73.970847,40.777358
Rattus norvegicus,-77.270022,39.178835
Rattus norvegicus,-76.570214,39.291267
Rattus norvegicus,-77.048043,39.045162
Rattus norvegicus,-70.924722,42.517105
Rattus norvegicus,-76.553755,39.283683
Rattus norvegicus,-73.4701,40.668704
Rattus norvegicus,-76.556572,39.286908
Rattus norvegicus,-71.171058,42.337967
Rattus norvegicus,-76.611275,39.273523
Rattus norvegicus,-122.660438,45.5313
Rattus norvegicus,-77.08916,39.082614
Rattus norvegicus,-71.134888,42.417396
Rattus norvegicus,-77.041789,39.009553
Rattus norvegicus,-122.337039,47.767239
Rattus norvegicus,-77.054907,38.969155
Rattus norvegicus,-76.990622,38.981367
Rattus norvegicus,-73.970962,40.777581
Rattus norvegicus,-73.967572,40.773473
Rattus norvegicus,-76.553795,39.283887
Rattus norvegicus,-76.613957,39.271871
Rattus norvegicus,-77.169222,38.9462
Rattus norvegicus,-118.53395,33.469855
Rattus norvegicus,-73.9711,40.641217
Rattus norvegicus,-94.590783,39.100564
Rattus norvegicus,-122.39522,47.806346
Rattus norvegicus,-87.671024,41.993258
Rattus norvegicus,-73.998644,40.727994
Rattus norvegicus,-71.087903,42.371959
Rattus norvegicus,-76.507599,42.429083
Rattus norvegicus,-121.350358,38.553502
Rattus norvegicus,-73.97912,40.729828
Rattus norvegicus,-73.993919,40.645956
Rattus norvegicus,-73.484019,41.282112
Rattus norvegicus,-71.25528,42.367655
Rattus norvegicus,-73.991322,40.723995
Rattus norvegicus,-87.679154,41.962405
Rattus norvegicus,-87.726158,41.948788
Rattus norvegicus,-73.920143,40.882598
Rattus norvegicus,-84.388397,33.756153
Rattus norvegicus,-73.970941,40.801181
Rattus norvegicus,-68.998218,44.563606
Rattus norvegicus,-111.838085,40.727909
Rattus norvegicus,-73.971451,40.801241
Rattus norvegicus,-73.965212,40.652728
Rattus norvegicus,-96.652592,33.256799
Rattus norvegicus,-91.946103,40.875901
Rattus norvegicus,-71.259491,42.361755
Rattus norvegicus,-71.099394,42.331895
Rattus norvegicus,-76.626443,39.283212
Rattus norvegicus,-71.253722,42.366787
Rattus norvegicus,-73.993722,40.749456
Rattus norvegicus,-72.94445,40.860086
Rattus norvegicus,-67.168442,44.790067
Rattus norvegicus,-73.991867,40.763033
Rattus norvegicus,-73.957574,40.686218
Rattus norvegicus,-77.001811,39.921184
Rattus norvegicus,-73.866538,40.652467
Rattus norvegicus,-87.580308,41.804005
Rattus norvegicus,-75.151536,39.947612
Rattus norvegicus,-76.984914,38.879119
Rattus norvegicus,-122.268163,37.801194
Rattus norvegicus,-71.070192,42.331263
Rattus norvegicus,-73.999008,40.695084
Rattus norvegicus,-87.655063,41.823556
Rattus norvegicus,-122.493193,47.242275
Rattus norvegicus,-77.051488,39.045349
Rattus norvegicus,-70.600517,42.659527
Rattus norvegicus,-81.690353,41.092097
Rattus norvegicus,-122.307458,47.654641
Rattus norvegicus,-74.062608,40.736028
Rattus norvegicus,-74.419034,40.477964
Rattus norvegicus,-73.977142,40.780881
Rattus norvegicus,-122.700783,45.477672
Rattus norvegicus,-74.581907,40.364212
Rattus norvegicus,-72.956757,40.868089
Rattus norvegicus,-111.866805,40.778637
Rattus norvegicus,-88.713525,30.378886
Rattus norvegicus,-73.963849,40.663296
Rattus norvegicus,-73.970987,40.801126
Rattus norvegicus,-73.967512,40.672782
Rattus norvegicus,-73.75228,40.761199
Rattus norvegicus,-73.984833,40.688568
Rattus norvegicus,-71.13316,42.341357
Rattus norvegicus,-71.03516,42.312473
Rattus norvegicus,-71.056568,42.366759
Rattus norvegicus,-122.397632,47.793024
Rattus norvegicus,-113.598345,37.078885
Rattus norvegicus,-73.946275,40.689222
Rattus norvegicus,-122.641242,45.535775
Rattus norvegicus,-73.98455,40.688446
Rattus norvegicus,-71.053904,42.327538
Rattus norvegicus,-73.922936,40.700621
Rattus norvegicus,-118.131242,34.13797
Rattus norvegicus,-73.969717,40.777874
Rattus norvegicus,-73.993462,40.720245
Rattus norvegicus,-111.859672,40.777045
Rattus norvegicus,-84.502633,39.117939
Rattus norvegicus,-75.731051,39.727082
Rattus norvegicus,-73.97052,40.800721
Rattus norvegicus,-79.778851,40.576799
Rattus norvegicus,-87.664774,41.978384
Rattus norvegicus,-74.23523,40.680776
Rattus norvegicus,-79.817437,39.524563
Rattus norvegicus,-71.149674,42.353985
Rattus norvegicus,-87.66505,41.986183
Rattus norvegicus,-97.518902,30.518965
Rattus norvegicus,-73.916359,40.869736
Rattus norvegicus,-73.952461,40.770556
Rattus norvegicus,-73.952378,40.770605
Rattus norvegicus,-105.116897,39.690906
Rattus norvegicus,-73.916357,40.869736
Rattus norvegicus,-73.952454,40.770552
Rattus norvegicus,-73.971868,40.794441
Rattus norvegicus,-89.995454,34.828658
Rattus norvegicus,-73.964338,40.806688
Rattus norvegicus,-73.894404,40.866487
Rattus norvegicus,-71.106417,42.384989
Rattus norvegicus,-73.950478,40.826508
Rattus norvegicus,-73.969521,40.776925
Rattus norvegicus,-73.952659,40.770495
Rattus norvegicus,-73.952378,40.770605
Rattus norvegicus,-82.683982,27.781666
Rattus norvegicus,-73.959597,40.789319
Rattus norvegicus,-73.95247,40.770553
Rattus norvegicus,-121.97342,37.234803
Rattus norvegicus,-77.04393,38.904788
Rattus norvegicus,-77.046844,38.916173
Rattus norvegicus,-71.135356,42.388727
Rattus norvegicus,-73.981521,40.76434
Rattus norvegicus,-73.869217,41.21813
Rattus norvegicus,-117.698101,33.467226
Rattus norvegicus,-71.10615,42.331517
Rattus norvegicus,-73.926581,40.873286
Rattus norvegicus,-73.971908,40.776517
Rattus norvegicus,-73.938278,40.85113
Rattus norvegicus,-94.60173,39.046417
Rattus norvegicus,-73.944621,40.834061
Rattus norvegicus,-116.99613,32.760595
Rattus norvegicus,-75.153431,39.979622
Rattus norvegicus,-74.434446,40.488465
Rattus norvegicus,-75.159944,39.976989
Rattus norvegicus,-77.021942,38.93485
Rattus norvegicus,-121.778175,38.556753
Rattus norvegicus,-73.95242,40.770535
Rattus norvegicus,-71.057215,42.445392
Rattus norvegicus,-73.952378,40.77052
Rattus norvegicus,-73.952381,40.770613
Rattus norvegicus,-74.000947,40.731705
Rattus norvegicus,-73.952617,40.770426
Rattus norvegicus,-135.327074,57.053956
Rattus norvegicus,-73.952766,40.769852
Rattus norvegicus,-71.408103,41.821408
Rattus norvegicus,-74.013997,40.703167
Rattus norvegicus,-87.798108,41.824641
