species,x,y
Ursus arctos,-113.79206,48.820895
Ursus arctos,-110.903187,43.554713
Ursus arctos,-110.017831,44.910507
Ursus arctos,-110.222092,44.495565
Ursus arctos,-110.055082,44.511616
Ursus arctos,-113.757868,48.837436
Ursus arctos,-110.641596,44.696933
Ursus arctos,-113.65031,48.75214
Ursus arctos,-149.110383,68.778731
Ursus arctos,-109.943704,44.471442
Ursus arctos,-113.582816,48.716485
Ursus arctos,-113.694431,48.65221
Ursus arctos,-110.16942,43.762834
Ursus arctos,-110.754134,44.428655
Ursus arctos,-110.887907,44.752175
Ursus arctos,-110.154674,43.775297
Ursus arctos,-151.055708,63.177742
Ursus arctos,-151.056903,63.105262
Ursus arctos,-165.398293,64.64519
Ursus arctos,-110.227341,44.413944
Ursus arctos,-110.370104,44.479447
Ursus arctos,-149.948207,63.477776
Ursus arctos,-113.709975,48.760412
Ursus arctos,-113.422857,47.388968
Ursus arctos,-113.611011,48.921691
Ursus arctos,-109.635967,44.579166
Ursus arctos,-149.678766,63.489005
Ursus arctos,-113.538361,47.592789
Ursus arctos,-110.648821,43.995415
Ursus arctos,-113.859358,48.534644
Ursus arctos,-110.212042,44.455932
Ursus arctos,-110.381098,44.491796
Ursus arctos,-110.603104,44.075982
Ursus arctos,-110.205686,44.453786
Ursus arctos,-150.058697,63.461089
Ursus arctos,-166.040485,64.848416
Ursus arctos,-110.515435,44.480598
Ursus arctos,-148.54829,70.253067
Ursus arctos,-113.859143,48.147113
Ursus arctos,-110.727622,43.93328
Ursus arctos,-110.41517,44.716323
Ursus arctos,-110.647734,43.839812
Ursus arctos,-110.553394,43.83413
Ursus arctos,-149.365048,63.720989
Ursus arctos,-149.75408,63.561934
Ursus arctos,-110.180424,44.486143
Ursus arctos,-110.501982,44.755879
Ursus arctos,-110.419436,44.766335
Ursus arctos,-149.743998,63.557371
Ursus arctos,-113.732439,48.743397
Ursus arctos,-113.72836,48.657243
Ursus arctos,-113.749021,48.609174
Ursus arctos,-110.545101,44.580111
Ursus arctos,-150.047857,67.144444
Ursus arctos,-149.555865,63.027299
Ursus arctos,-136.886401,58.818684
Ursus arctos,-113.799028,48.616058
Ursus arctos,-110.552624,44.267536
Ursus arctos,-113.556629,48.745165
Ursus arctos,-111.100923,44.803849
Ursus arctos,-113.789282,48.60754
Ursus arctos,-110.43927,44.483933
Ursus arctos,-110.409934,44.735699
Ursus arctos,-150.037764,63.502221
Ursus arctos,-151.559076,63.123851
Ursus arctos,-111.163992,44.667898
Ursus arctos,-149.246114,63.642926
Ursus arctos,-110.938596,44.921029
Ursus arctos,-110.030483,44.89755
Ursus arctos,-110.656269,44.990458
Ursus arctos,-110.548124,43.924949
Ursus arctos,-110.577165,44.740981
Ursus arctos,-149.715979,63.545458
Ursus arctos,-110.797464,44.279135
Ursus arctos,-149.232569,63.780398
Ursus arctos,-110.200088,44.406349
Ursus arctos,-130.015403,55.94829
Ursus arctos,-110.87298,44.512918
Ursus arctos,-110.509641,44.929968
Ursus arctos,-149.908918,63.406055
Ursus arctos,-148.292279,70.280421
Ursus arctos,-150.061872,60.506321
Ursus arctos,-149.405042,63.692338
Ursus arctos,-112.300957,47.723662
Ursus arctos,-113.668091,48.783015
Ursus arctos,-149.925827,63.433084
Ursus arctos,-149.490305,63.721551
Ursus arctos,-149.58338,63.627461
Ursus arctos,-149.594321,63.708231
Ursus arctos,-149.255496,63.632845
Ursus arctos,-110.211868,44.839653
Ursus arctos,-110.205259,44.991493
Ursus arctos,-113.453336,48.768486
Ursus arctos,-112.315863,47.831947
Ursus arctos,-156.854275,68.077338
Ursus arctos,-150.363852,62.70049
Ursus arctos,-113.621069,48.633489
Ursus arctos,-109.484843,43.994081
Ursus arctos,-149.902512,60.556428
Ursus arctos,-113.632637,48.807833
Ursus arctos,-149.422317,63.689218
Ursus arctos,-110.765184,44.780608
Ursus arctos,-110.432784,44.615765
Ursus arctos,-149.293334,63.763595
Ursus arctos,-110.536251,44.751618
Ursus arctos,-110.596377,43.838707
Ursus arctos,-151.189068,63.233115
Ursus arctos,-110.94604,43.754155
Ursus arctos,-110.603389,43.969495
Ursus arctos,-110.169913,44.538309
Ursus arctos,-150.264547,63.529372
Ursus arctos,-110.691098,43.94507
Ursus arctos,-113.727068,48.89261
Ursus arctos,-110.35949,44.431663
Ursus arctos,-151.305291,63.862192
Ursus arctos,-110.059499,44.802402
Ursus arctos,-110.775357,43.989129
Ursus arctos,-149.282036,68.359958
Ursus arctos,-150.26375,63.598479
Ursus arctos,-110.474719,44.682774
Ursus arctos,-110.46778,43.971645
Ursus arctos,-150.313229,63.595804
Ursus arctos,-110.320222,44.542374
Ursus arctos,-110.253641,44.573601
Ursus arctos,-110.485125,43.905086
Ursus arctos,-110.6772,44.606469
Ursus arctos,-110.695891,44.673259
Ursus arctos,-110.7023,44.715921
Ursus arctos,-113.537618,48.670148
Ursus arctos,-110.675115,44.734807
Ursus arctos,-110.804601,43.686576
Ursus arctos,-150.481452,63.608574
Ursus arctos,-110.583212,43.874558
Ursus arctos,-112.470623,47.442782
Ursus arctos,-110.546196,44.47324
Ursus arctos,-110.382298,44.504109
Ursus arctos,-110.662149,43.977272
Ursus arctos,-113.110899,48.624264
Ursus arctos,-148.782319,69.885459
Ursus arctos,-110.725277,43.708167
Ursus arctos,-130.072488,55.942592
Ursus arctos,-110.756548,43.983808
Ursus arctos,-110.673128,44.760517
Ursus arctos,-110.583302,44.529241
Ursus arctos,-113.221531,48.307349
Ursus arctos,-110.762316,44.707889
Ursus arctos,-110.680233,44.796045
Ursus arctos,-113.448719,48.616871
Ursus arctos,-110.674868,44.660873
Ursus arctos,-110.739116,43.701953
Ursus arctos,-110.691925,44.99337
Ursus arctos,-114.215267,48.84259
Ursus arctos,-110.735081,44.774138
Ursus arctos,-150.282262,63.576456
Ursus arctos,-110.137292,43.961747
Ursus arctos,-110.652765,44.41038
Ursus arctos,-110.655995,44.5381
Ursus arctos,-154.072751,58.53106
Ursus arctos,-110.599617,44.905255
Ursus arctos,-110.746621,44.914469
Ursus arctos,-110.760268,44.689441
Ursus arctos,-110.401649,44.729538
Ursus arctos,-110.211545,44.581795
Ursus arctos,-110.617563,44.741317
Ursus arctos,-110.25145,44.91773
Ursus arctos,-113.44306,48.718963
Ursus arctos,-149.497504,63.750339
Ursus arctos,-150.301989,62.609228
Ursus arctos,-148.906421,63.696901
Ursus arctos,-110.798162,44.717076
Ursus arctos,-113.804123,48.700907
Ursus arctos,-113.70867,48.736195
Ursus arctos,-110.687247,44.622081
Ursus arctos,-113.747889,48.603853
Ursus arctos,-110.701014,44.768715
Ursus arctos,-117.117066,48.709237
Ursus arctos,-165.407305,64.447725
Ursus arctos,-154.74793,58.563669
Ursus arctos,-149.67505,63.553077
Ursus arctos,-149.38117,63.72202
Ursus arctos,-146.30055,61.085261
Ursus arctos,-149.93921,63.601356
Ursus arctos,-110.086693,43.769642
Ursus arctos,-110.206535,44.853273
Ursus arctos,-110.2516,44.9075
Ursus arctos,-110.319441,44.816407
Ursus arctos,-154.931118,58.587002
Ursus arctos,-155.395155,58.53091
Ursus arctos,-109.980886,44.454801
Ursus arctos,-117.168601,48.682469
Ursus arctos,-149.103718,60.606379
Ursus arctos,-113.484924,48.531647
Ursus arctos,-117.25168,48.763061
Ursus arctos,-117.269076,48.79788
Ursus arctos,-110.255616,44.677649
Ursus arctos,-110.48608,43.854453
Ursus arctos,-153.584817,60.743868
Ursus arctos,-110.735975,43.746514
Ursus arctos,-110.790309,43.964644
Ursus arctos,-110.237383,44.544303
Ursus arctos,-110.311192,44.453587
Ursus arctos,-110.428319,44.487398
Ursus arctos,-149.674364,63.453467
Ursus arctos,-149.739471,63.594575
Ursus arctos,-110.48844,43.998621
Ursus arctos,-149.705256,63.473204
Ursus arctos,-113.650262,48.724626
Ursus arctos,-110.212594,44.421906
Ursus arctos,-113.304459,48.319834
Ursus arctos,-150.226777,63.591206
Ursus arctos,-113.672153,48.665095
Ursus arctos,-110.481421,44.600783
Ursus arctos,-150.099891,62.172438
Ursus arctos,-149.454421,63.676026
Ursus arctos,-149.663745,68.122223
Ursus arctos,-110.350857,44.478241
Ursus arctos,-110.384185,44.437577
Ursus arctos,-110.375049,44.579025
Ursus arctos,-110.575857,44.772437
Ursus arctos,-109.285462,44.073203
Ursus arctos,-110.783869,43.815285
Ursus arctos,-114.047956,48.783271
Ursus arctos,-109.614344,44.986097
Ursus arctos,-109.521366,43.478979
Ursus arctos,-113.436748,46.098665
Ursus arctos,-110.52276,44.464349
Ursus arctos,-158.138124,63.475654
Ursus arctos,-113.580872,48.729956
Ursus arctos,-110.346493,44.952793
Ursus arctos,-110.219375,44.500913
Ursus arctos,-110.234089,44.834708
Ursus arctos,-113.75408,48.79544
Ursus arctos,-150.496976,62.920277
Ursus arctos,-151.182694,63.051253
Ursus arctos,-110.604846,43.647097
Ursus arctos,-113.724385,48.646918
Ursus arctos,-110.634705,44.363951
Ursus arctos,-110.316957,44.879578
Ursus arctos,-149.549203,63.697841
Ursus arctos,-151.626159,63.385325
Ursus arctos,-110.036456,44.414558
Ursus arctos,-149.277061,63.644506
Ursus arctos,-110.758745,43.45576
Ursus arctos,-113.500423,48.660712
Ursus arctos,-113.986603,48.678501
Ursus arctos,-113.988915,48.632658
Ursus arctos,-150.993959,63.107882
Ursus arctos,-114.211586,48.515731
Ursus arctos,-110.727669,44.587968
Ursus arctos,-113.697994,48.741522
Ursus arctos,-149.74961,63.432058
Ursus arctos,-113.764673,48.769117
Ursus arctos,-110.346657,44.842694
Ursus arctos,-113.561243,48.730522
Ursus arctos,-110.80353,45.178518
Ursus arctos,-110.748839,43.932516
Ursus arctos,-150.052231,63.548785
Ursus arctos,-110.656343,44.104067
Ursus arctos,-110.474394,43.818231
Ursus arctos,-110.164673,44.725521
Ursus arctos,-110.510018,43.895555
Ursus arctos,-110.273355,44.452011
Ursus arctos,-113.595975,48.462087
Ursus arctos,-110.458661,43.927992
Ursus arctos,-110.316733,44.470907
Ursus arctos,-150.073764,63.503122
Ursus arctos,-110.718671,44.061654
Ursus arctos,-110.41527,44.770933
Ursus arctos,-141.016715,68.731258
Ursus arctos,-113.704874,48.814145
Ursus arctos,-110.526417,44.319214
Ursus arctos,-149.685388,63.517719
Ursus arctos,-149.830335,63.460256
Ursus arctos,-133.474543,57.649975
Ursus arctos,-151.158946,63.168222
Ursus arctos,-110.614285,43.612522
Ursus arctos,-110.573747,44.466399
Ursus arctos,-150.149342,63.57387
Ursus arctos,-113.728319,48.781224
Ursus arctos,-149.754199,63.557235
Ursus arctos,-150.076336,63.50092
Ursus arctos,-110.134641,43.960539
Ursus arctos,-113.609651,48.711526
Ursus arctos,-149.635158,63.714334
Ursus arctos,-110.604431,43.843272
Ursus arctos,-110.981104,44.559718
Ursus arctos,-113.422075,48.839099
Ursus arctos,-148.842956,63.45213
Ursus arctos,-150.276848,63.412623
Ursus arctos,-113.697853,48.606479
Ursus arctos,-109.556682,44.526169
Ursus arctos,-113.581248,48.684923
Ursus arctos,-110.606898,43.636392
Ursus arctos,-110.375045,44.822321
Ursus arctos,-149.52727,63.769302
Ursus arctos,-110.222218,44.801336
Ursus arctos,-110.34428,44.905801
Ursus arctos,-110.493555,43.920244
Ursus arctos,-110.310793,44.817071
Ursus arctos,-110.237139,44.504062
Ursus arctos,-148.193224,70.229914
Ursus arctos,-110.508465,43.907224
Ursus arctos,-110.503649,44.650865
Ursus arctos,-110.763585,44.658361
Ursus arctos,-110.355005,44.47442
Ursus arctos,-110.469862,44.854662
Ursus arctos,-149.591014,63.700577
Ursus arctos,-150.399815,63.481591
Ursus arctos,-150.395422,63.487588
Ursus arctos,-150.271177,63.594338
Ursus arctos,-149.791539,63.477494
Ursus arctos,-110.029986,44.81446
Ursus arctos,-113.508224,48.982943
Ursus arctos,-110.543267,44.571346
Ursus arctos,-150.244758,63.475503
Ursus arctos,-151.082996,63.000544
Ursus arctos,-110.532564,44.606812
Ursus arctos,-110.249883,44.998223
Ursus arctos,-150.135132,63.568847
Ursus arctos,-110.797645,43.946632
Ursus arctos,-113.504887,48.814879
Ursus arctos,-110.705258,44.121609
Ursus arctos,-110.621337,44.931114
Ursus arctos,-110.309926,44.496805
Ursus arctos,-113.745391,48.680603
Ursus arctos,-150.517249,66.47464
Ursus arctos,-110.277097,43.966602
Ursus arctos,-110.336183,44.505393
Ursus arctos,-110.08867,44.409592
Ursus arctos,-113.649604,48.639776
Ursus arctos,-110.690318,44.190417
Ursus arctos,-149.812859,63.537845
Ursus arctos,-110.518768,43.853101
Ursus arctos,-151.204826,63.199805
Ursus arctos,-110.49567,44.42934
Ursus arctos,-112.464292,47.82885
Ursus arctos,-149.551872,68.75953
Ursus arctos,-110.385857,44.820656
Ursus arctos,-110.752482,44.489473
Ursus arctos,-148.896725,69.277431
Ursus arctos,-110.149948,43.859637
Ursus arctos,-110.630101,43.831157
Ursus arctos,-110.535905,43.949402
Ursus arctos,-110.197867,43.653649
Ursus arctos,-110.615093,44.961238
Ursus arctos,-110.636265,43.853759
Ursus arctos,-110.325663,44.918603
Ursus arctos,-110.537186,44.792415
Ursus arctos,-110.695487,43.970221
Ursus arctos,-110.673283,43.713539
Ursus arctos,-110.746345,43.889091
Ursus arctos,-110.131451,43.639526
Ursus arctos,-110.260159,44.822064
Ursus arctos,-110.67384,43.875361
Ursus arctos,-110.730305,43.81939
Ursus arctos,-110.735593,45.571329
Ursus arctos,-110.538283,44.763534
Ursus arctos,-113.639467,48.766652
Ursus arctos,-110.603296,45.062713
Ursus arctos,-149.522222,63.765382
Ursus arctos,-110.83015,44.457385
Ursus arctos,-113.609519,48.709597
Ursus arctos,-113.62722,48.623737
Ursus arctos,-110.702516,44.751728
Ursus arctos,-110.645785,44.750016
Ursus arctos,-113.77765,48.765451
Ursus arctos,-110.758322,44.728224
Ursus arctos,-113.775521,48.636179
Ursus arctos,-113.657849,48.617106
Ursus arctos,-110.893154,44.113021
Ursus arctos,-110.547211,44.588461
Ursus arctos,-151.12271,63.132937
Ursus arctos,-130.018412,55.956506
Ursus arctos,-110.644142,44.942485
Ursus arctos,-110.275827,44.911283
Ursus arctos,-149.526187,64.277596
Ursus arctos,-146.238448,61.104169
Ursus arctos,-151.125351,63.123427
Ursus arctos,-113.546779,48.827987
Ursus arctos,-116.54481,48.851343
Ursus arctos,-113.543169,48.893559
Ursus arctos,-113.698452,48.80395
Ursus arctos,-151.104951,63.056159
Ursus arctos,-113.453499,48.811695
Ursus arctos,-113.488804,48.972291
Ursus arctos,-113.585609,48.993544
Ursus arctos,-110.617543,43.48309
Ursus arctos,-110.270219,44.83334
Ursus arctos,-150.257845,63.566611
Ursus arctos,-110.714008,43.733786
Ursus arctos,-113.446901,48.600342
Ursus arctos,-113.734686,48.698634
Ursus arctos,-113.78024,48.648552
Ursus arctos,-110.301759,44.94233
Ursus arctos,-150.342468,63.597401
Ursus arctos,-150.306622,63.430156
Ursus arctos,-149.316046,63.745791
Ursus arctos,-149.301786,63.603208
Ursus arctos,-110.526818,44.973209
Ursus arctos,-113.698006,48.622605
Ursus arctos,-110.443888,44.642683
Ursus arctos,-110.507012,44.506213
Ursus arctos,-147.815108,68.380423
Ursus arctos,-110.515725,43.799757
Ursus arctos,-110.348326,44.96693
Ursus arctos,-110.600003,44.685925
Ursus arctos,-111.273112,44.998168
Ursus arctos,-110.0077,44.588976
Ursus arctos,-110.560386,45.19987
Ursus arctos,-110.503904,44.395215
Ursus arctos,-113.681113,48.705412
Ursus arctos,-113.693697,48.708891
Ursus arctos,-113.78245,48.637778
Ursus arctos,-110.276962,44.966556
Ursus arctos,-163.691688,67.326338
Ursus arctos,-148.638883,63.622043
Ursus arctos,-150.309254,60.910621
Ursus arctos,-110.159168,43.463306
Ursus arctos,-148.756601,69.724801
Ursus arctos,-110.436457,44.609788
Ursus arctos,-110.117763,44.587892
Ursus arctos,-110.452118,43.989252
Ursus arctos,-110.44832,43.95531
Ursus arctos,-113.647332,48.771129
Ursus arctos,-110.46234,43.854975
Ursus arctos,-110.567647,44.646622
Ursus arctos,-113.894663,48.70981
Ursus arctos,-110.554053,44.256325
Ursus arctos,-110.624396,44.023073
Ursus arctos,-149.829054,63.405495
Ursus arctos,-151.082482,63.150598
Ursus arctos,-110.10629,44.40047
Ursus arctos,-113.686393,48.797178
Ursus arctos,-110.4182,44.718442
Ursus arctos,-149.81168,60.497897
Ursus arctos,-110.395613,44.886181
Ursus arctos,-149.997472,60.52505
Ursus arctos,-113.663175,48.704374
Ursus arctos,-110.247716,44.572281
Ursus arctos,-151.116081,63.081403
Ursus arctos,-110.529365,44.677376
Ursus arctos,-110.475959,44.727391
Ursus arctos,-149.875209,60.403392
Ursus arctos,-149.355284,63.713396
Ursus arctos,-149.45804,63.716096
Ursus arctos,-149.985596,63.531256
Ursus arctos,-110.434224,43.648435
Ursus arctos,-110.749669,44.488687
Ursus arctos,-110.444701,44.942036
Ursus arctos,-110.575479,44.621872
Ursus arctos,-151.114842,63.02977
Ursus arctos,-110.58302,44.985227
Ursus arctos,-110.213495,44.437567
Ursus arctos,-110.761942,44.120518
Ursus arctos,-114.139831,48.457257
Ursus arctos,-110.327298,44.838007
Ursus arctos,-113.694799,48.697943
Ursus arctos,-110.551734,43.819228
Ursus arctos,-133.755682,57.806279
Ursus arctos,-133.776043,57.948318
Ursus arctos,-133.788793,57.821895
Ursus arctos,-133.791932,57.846409
Ursus arctos,-133.947812,58.179213
Ursus arctos,-133.718245,57.840632
Ursus arctos,-133.615097,57.840186
Ursus arctos,-110.070933,44.998182
Ursus arctos,-113.671023,48.869675
Ursus arctos,-155.779123,58.44601
Ursus arctos,-110.567615,44.735758
Ursus arctos,-136.13854,58.746918
Ursus arctos,-110.878203,44.528028
Ursus arctos,-110.248286,44.923511
Ursus arctos,-113.75653,48.886064
Ursus arctos,-113.581174,48.714039
Ursus arctos,-110.627413,43.705516
Ursus arctos,-110.679358,44.011105
Ursus arctos,-113.646166,48.945864
Ursus arctos,-110.49862,44.521823
Ursus arctos,-113.530532,48.741747
Ursus arctos,-110.282232,44.485202
Ursus arctos,-110.494011,44.683599
Ursus arctos,-110.239942,44.883568
Ursus arctos,-110.228802,44.909828
Ursus arctos,-110.265094,44.927275
Ursus arctos,-110.241672,44.884165
Ursus arctos,-110.470657,44.678147
Ursus arctos,-110.221408,44.870103
Ursus arctos,-110.256135,44.893177
Ursus arctos,-110.493675,44.683491
Ursus arctos,-110.246159,44.889845
Ursus arctos,-110.393037,44.833484
Ursus arctos,-110.493712,44.683519
Ursus arctos,-110.561814,44.746977
Ursus arctos,-110.628662,44.835779
Ursus arctos,-110.324483,44.9037
Ursus arctos,-155.25238,59.092511
Ursus arctos,-110.49,44.67
Ursus arctos,-110.446042,44.940075
Ursus arctos,-110.555047,44.617726
Ursus arctos,-148.89563,63.729687
Ursus arctos,-110.2077,44.8732
Ursus arctos,-110.509644,44.722084
Ursus arctos,-110.4611,44.6687
Ursus arctos,-110.480546,44.673108
Ursus arctos,-149.111252,63.714759
Ursus arctos,-110.14,44.88
Ursus arctos,-135.439453,59.234284
Ursus arctos,-130.060272,55.981482
Ursus arctos,-135.791702,59.326009
Ursus arctos,-150.065772,63.474561
Ursus arctos,-110.693176,44.032131
Ursus arctos,-110.49372,44.683482
Ursus arctos,-110.315747,44.920181
Ursus arctos,-110.251621,44.907574
Ursus arctos,-110.722846,44.717404
Ursus arctos,-110.413542,44.853039
Ursus arctos,-150.188255,63.662905
Ursus arctos,-155.780296,58.556255
Ursus arctos,-130.072975,55.987484
Ursus arctos,-113.4,48.51
Ursus arctos,-110.261675,44.895132
Ursus arctos,-110.250778,44.8825
Ursus arctos,-110.254659,44.889952
Ursus arctos,-110.250088,44.927352
Ursus arctos,-110.47374,44.671253
Ursus arctos,-110.331799,44.903304
Ursus arctos,-110.2092,44.8749
Ursus arctos,-110.7144,44.7165
Ursus arctos,-110.448,44.6345
Ursus arctos,-110.71,44.97
Ursus arctos,-150.549088,63.554752
Ursus arctos,-110.591487,43.951569
Ursus arctos,-110.438315,44.489269
Ursus arctos,-151.291133,63.250415
Ursus arctos,-110.040384,44.540107
Ursus arctos,-112.555914,48.31898
Ursus arctos,-151.121812,63.087611
Ursus arctos,-110.502645,44.691812
Ursus arctos,-112.387882,47.93249
Ursus arctos,-110.528181,44.651922
Ursus arctos,-110.647751,44.554939
Ursus arctos,-109.515906,44.926417
Ursus arctos,-110.588332,44.366726
Ursus arctos,-113.646037,48.663582
Ursus arctos,-113.721489,48.601752
Ursus arctos,-114.378073,48.77363
Ursus arctos,-110.491949,44.71007
Ursus arctos,-113.796379,48.775192
Ursus arctos,-110.544246,43.970794
Ursus arctos,-113.512183,48.634491
Ursus arctos,-150.345449,60.118596
Ursus arctos,-110.738112,44.128858
Ursus arctos,-110.132495,44.558503
Ursus arctos,-155.662265,58.435273
Ursus arctos,-155.607979,58.585471
Ursus arctos,-155.607752,58.470352
Ursus arctos,-155.65412,58.434843
Ursus arctos,-155.676141,58.494886
Ursus arctos,-149.909342,63.585336
Ursus arctos,-110.590863,44.505815
Ursus arctos,-110.766002,44.6699
Ursus arctos,-110.504704,44.614258
Ursus arctos,-110.616688,43.629303
Ursus arctos,-110.656741,44.999335
Ursus arctos,-110.763647,44.100549
Ursus arctos,-110.958127,45.098779
Ursus arctos,-150.343948,63.486556
Ursus arctos,-110.479157,44.482507
Ursus arctos,-110.787806,44.776102
Ursus arctos,-150.088252,62.754208
Ursus arctos,-110.921436,43.785334
Ursus arctos,-151.12049,63.183729
Ursus arctos,-113.721539,48.722345
Ursus arctos,-143.179509,60.541007
Ursus arctos,-110.796813,44.181765
Ursus arctos,-110.735372,44.800086
Ursus arctos,-151.083621,63.06563
Ursus arctos,-113.629776,48.70458
Ursus arctos,-151.184411,63.05983
Ursus arctos,-113.720226,48.739928
Ursus arctos,-150.558438,63.579321
Ursus arctos,-150.512565,63.44495
Ursus arctos,-110.281054,44.590118
Ursus arctos,-113.652283,48.964676
Ursus arctos,-150.770505,63.25192
Ursus arctos,-149.557055,63.613854
Ursus arctos,-110.512453,44.577202
Ursus arctos,-111.018977,44.927928
Ursus arctos,-162.667109,55.085759
Ursus arctos,-135.461327,59.249094
Ursus arctos,-113.658526,48.906812
Ursus arctos,-149.726139,63.491458
Ursus arctos,-150.248695,63.563542
Ursus arctos,-150.370876,63.402617
Ursus arctos,-162.309511,55.484654
Ursus arctos,-110.774142,45.13527
Ursus arctos,-149.797839,63.413787
Ursus arctos,-110.226613,44.487299
Ursus arctos,-113.469746,48.528517
Ursus arctos,-113.504789,48.891718
Ursus arctos,-150.259732,63.528599
Ursus arctos,-113.767629,48.781088
Ursus arctos,-151.018106,63.143319
Ursus arctos,-110.145426,43.97538
Ursus arctos,-110.709042,44.174961
Ursus arctos,-148.716878,63.497135
Ursus arctos,-110.348103,43.940285
Ursus arctos,-110.882844,44.5523
Ursus arctos,-110.727479,44.928675
Ursus arctos,-110.651405,44.931993
Ursus arctos,-110.406737,44.515479
Ursus arctos,-111.098753,44.876327
Ursus arctos,-110.593573,44.845817
Ursus arctos,-110.485924,44.473559
Ursus arctos,-110.499163,44.562972
Ursus arctos,-110.871332,44.44316
Ursus arctos,-110.558992,44.517746
Ursus arctos,-110.456121,44.799162
Ursus arctos,-110.707278,44.81798
Ursus arctos,-110.469756,44.494692
Ursus arctos,-110.572455,44.599246
Ursus arctos,-110.642435,44.728984
Ursus arctos,-110.599329,44.540467
Ursus arctos,-110.710318,44.872127
Ursus arctos,-110.562658,44.562565
Ursus arctos,-110.021941,44.800281
Ursus arctos,-110.465329,43.601149
Ursus arctos,-113.597428,48.446457
Ursus arctos,-110.907032,44.466998
Ursus arctos,-110.382567,44.481855
Ursus arctos,-151.06789,63.168937
Ursus arctos,-113.750801,48.659931
Ursus arctos,-110.483899,44.466809
Ursus arctos,-110.49607,43.811778
Ursus arctos,-110.654255,44.096779
Ursus arctos,-149.761132,63.781222
Ursus arctos,-149.623906,63.784177
Ursus arctos,-110.396178,44.841651
Ursus arctos,-110.382704,44.829895
Ursus arctos,-110.921727,44.725873
Ursus arctos,-110.995809,44.890326
Ursus arctos,-165.392742,64.764722
Ursus arctos,-110.731778,44.116298
Ursus arctos,-110.522844,44.748473
Ursus arctos,-110.409424,44.549165
Ursus arctos,-110.001221,44.464059
Ursus arctos,-135.428295,59.234346
Ursus arctos,-110.820576,44.607902
Ursus arctos,-113.740773,48.616056
Ursus arctos,-110.374507,44.962627
Ursus arctos,-110.312207,44.830297
Ursus arctos,-110.918811,44.622047
Ursus arctos,-110.924216,44.595224
Ursus arctos,-110.309546,44.549919
Ursus arctos,-149.156866,63.769456
Ursus arctos,-146.907644,68.156279
Ursus arctos,-147.102062,68.087014
Ursus arctos,-150.323967,63.488436
Ursus arctos,-109.417419,44.586986
Ursus arctos,-151.060674,63.185936
Ursus arctos,-149.275345,63.776279
Ursus arctos,-149.5385,63.760882
Ursus arctos,-149.398446,63.791941
Ursus arctos,-110.452955,44.592055
Ursus arctos,-110.380644,44.998577
Ursus arctos,-130.139486,55.975134
Ursus arctos,-130.181462,55.801402
Ursus arctos,-113.738299,48.68107
Ursus arctos,-110.009296,43.698606
Ursus arctos,-113.476908,48.627979
Ursus arctos,-113.385008,47.813034
Ursus arctos,-150.057304,63.440974
Ursus arctos,-110.524057,44.479899
Ursus arctos,-110.431648,44.487715
Ursus arctos,-110.757584,44.910086
Ursus arctos,-110.331899,44.875375
Ursus arctos,-110.986279,44.79862
Ursus arctos,-110.936323,44.632936
Ursus arctos,-110.791617,44.043367
Ursus arctos,-110.78766,43.789506
Ursus arctos,-110.848847,44.746432
Ursus arctos,-113.679782,48.975801
Ursus arctos,-110.543387,44.856566
Ursus arctos,-149.790445,63.494208
Ursus arctos,-110.597083,44.889376
Ursus arctos,-153.004622,59.981489
Ursus arctos,-110.589112,44.784403
Ursus arctos,-110.446605,44.534143
Ursus arctos,-110.661043,44.847001
Ursus arctos,-151.336352,62.846893
Ursus arctos,-110.593186,44.904174
Ursus arctos,-110.763942,43.76546
Ursus arctos,-110.599654,43.896791
Ursus arctos,-113.700929,48.790952
Ursus arctos,-113.520747,48.680939
Ursus arctos,-110.477458,44.766212
Ursus arctos,-111.001127,45.65574
Ursus arctos,-110.028036,44.860563
Ursus arctos,-110.439002,44.740024
Ursus arctos,-149.586777,68.141778
Ursus arctos,-147.143063,64.845357
Ursus arctos,-113.868213,48.322336
Ursus arctos,-110.333223,44.542135
Ursus arctos,-110.28902,44.54016
Ursus arctos,-109.911804,44.540886
Ursus arctos,-110.283496,44.53423
Ursus arctos,-110.105534,44.879287
Ursus arctos,-110.229006,44.490422
Ursus arctos,-151.084508,63.025778
Ursus arctos,-110.577912,43.868749
Ursus arctos,-110.702286,44.436698
Ursus arctos,-110.704799,44.662113
Ursus arctos,-110.643738,44.803164
Ursus arctos,-110.511723,44.409761
Ursus arctos,-110.547071,44.494201
Ursus arctos,-110.408838,43.904104
Ursus arctos,-110.555552,44.947251
Ursus arctos,-110.589033,44.775767
Ursus arctos,-110.323982,44.427679
Ursus arctos,-110.947202,44.410719
Ursus arctos,-147.755429,63.261875
Ursus arctos,-110.780724,44.66167
Ursus arctos,-113.574664,48.829664
Ursus arctos,-110.491478,44.632802
Ursus arctos,-110.985733,44.455181
Ursus arctos,-150.276387,63.752476
Ursus arctos,-110.573531,44.743183
Ursus arctos,-110.644009,43.957515
Ursus arctos,-130.026565,55.951575
Ursus arctos,-135.526594,59.291048
Ursus arctos,-112.7491,47.916712
Ursus arctos,-130.086595,55.964284
Ursus arctos,-113.704128,48.719571
Ursus arctos,-110.48225,43.625023
Ursus arctos,-110.470671,44.549253
Ursus arctos,-110.741577,43.953504
Ursus arctos,-113.408367,48.831402
